"Оператор (филиал)";"Время начала действия базовой станции";"Время конца действия базовой станции";"Адрес расположения (неструктурированный)";"Идентификаторы сектора";"Параметры антенной системы";"Тип сети";"Координаты - широта";"Координаты - долгота";"Координаты - тип проекции";"Тип местности";"Ид.БС";"Ид.сектора";"LAC";"CELL (сектор)";"Телеф. ид. соты";"Азимут, гр.";"Ширина растра, гр.";"Угол наклона";"Мощность, Вт";"Частота излучения";"Высота подвеса, м";"Коэффициент усиления(Дб)";"Поляризация";"Тип расположения БС";"Ширина диаграммы по вертикали (в градусах)";"Поколение";"Номер контроллера БС";"Код БС (BCC + NCC)";"Тип БС соты";"Класс излучения";"Наименование БС";"Десятичный номер канала";"Нижняя частота";"Верхняя частота";"Уровень боковых лепестков";"CELL (WiFi/WiMax)";"MAC-адреса сектора"
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Доволенский р-н., Согорное с., АМС ОАО Вымпелком";"0";"0";"2";"54.2969";"79.942";"0";"";"";"";"41141";"38999";"";"240";"67";"2";"43";"2100";"75";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"46469";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Колыванский р-н., Колывань рп., Московская ул., дом 99, АМС ЗАО РЭС";"0";"0";"2";"55.3081";"82.7284";"0";"";"";"";"15402";"5859";"";"205";"63";"0";"43";"2100";"37";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC6NSK";"44471";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Нижнеингашский р-н., Тины с., башня ОАО ""Вымпелком""";"0";"0";"2";"56.1187";"96.9066";"0";"";"";"";"41136";"11154";"";"10";"67";"0";"43";"2100";"75";"18";"";"1";"6";"1";"44006";"0";"0";"";"RNC5KRA";"45151";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Нижнеингашский р-н., Тины с., башня ОАО ""Вымпелком""";"0";"0";"2";"56.1187";"96.9066";"0";"";"";"";"41136";"11154";"";"10";"67";"0";"43";"2100";"75";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC05KY";"45151";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-11-27 02:32:42";"Россия, Алтайский край., Барнаул г., Малахова ул., дом 62";"0";"0";"0";"53.36617";"83.70344";"0";"";"";"";"41134";"30447";"";"250";"65";"0";"42";"900";"8";"16";"";"1";"9";"0";"0";"75";"0";"";"BSC8BAR";"49_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-11-04 02:26:29";"Россия, Новосибирская обл., Новосибирский р-н., Марусино с., Автомобилистов ул., дом 7,  ";"0";"0";"0";"55.0421";"82.7561";"0";"";"";"";"15401";"34157";"";"330";"68";"1";"45";"900";"30";"16";"";"1";"11";"0";"0";"62";"0";"";"BSC7NSK";"26_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирский р-н., Марусино с., Автомобилистов ул., дом 7,  ";"0";"0";"0";"55.0421";"82.7561";"0";"";"";"";"15401";"34157";"";"330";"68";"1";"45";"900";"30";"16";"";"1";"11";"0";"0";"70";"0";"";"BSC7NSK";"29_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Лесосибирск г., Промбаза";"0";"0";"0";"58.25843";"92.43549";"0";"";"";"";"41146";"21311";"";"0";"63";"0";"43";"1800";"30";"17";"";"1";"7";"0";"0";"76";"0";"";"NO NAME";"810_FB_3";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирский р-н., Плотниково с., Центральная ул., дом 60,  , территория мясокомбината, АМС ОАО ""Вымпелком""";"0";"0";"0";"55.0284";"83.3714";"0";"";"";"";"41142";"44585";"";"0";"65";"2";"41";"900";"73";"17";"";"1";"9";"0";"0";"33";"0";"";"BSC6NSK";"45_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Никитина ул., дом 162,  ";"0";"0";"2";"55.0306";"82.9925";"0";"";"";"";"41124";"4664";"";"30";"65";"0";"42";"2100";"29";"17";"";"1";"7";"1";"0";"0";"0";"";"RNC4NSK";"44832";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-11-04 02:26:29";"Россия, Новосибирская обл., Новосибирск г., Большевистская ул., д. 145";"0";"0";"0";"54.99795";"82.96606";"0";"";"";"";"41129";"44643";"";"350";"65";"2";"43";"1800";"40";"17";"";"1";"8";"0";"0";"60";"0";"";"BSC6NSK";"584_FB_3";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирск г., Большевистская ул., д. 145";"0";"0";"0";"54.99795";"82.96606";"0";"";"";"";"41129";"44643";"";"350";"65";"2";"43";"1800";"40";"17";"";"1";"8";"0";"0";"40";"0";"";"BSC6NSK";"584_FB_3";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-11-04 02:26:29";"Россия, Новосибирская обл., Новосибирск г., Фрунзе ул., дом 15,  ";"0";"0";"0";"55.0372";"82.9244";"0";"";"";"";"41129";"44656";"";"120";"65";"2";"45";"900";"23";"16";"";"1";"9";"0";"0";"67";"0";"";"BSC6NSK";"38_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирск г., Фрунзе ул., дом 15,  ";"0";"0";"0";"55.0372";"82.9244";"0";"";"";"";"41129";"44656";"";"120";"65";"2";"45";"900";"23";"16";"";"1";"9";"0";"0";"72";"0";"";"BSC6NSK";"33_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Немировича-Данченко ул., дом 104,  ";"0";"0";"2";"54.9721";"82.8989";"0";"";"";"";"15401";"5134";"";"40";"63";"0";"43";"2100";"50";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC4NSK";"46427";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-11-04 02:26:29";"Россия, Новосибирская обл., Новосибирск г., Фрунзе ул., дом 15,  ";"0";"0";"0";"55.0372";"82.9244";"0";"";"";"";"41129";"44657";"";"240";"65";"2";"45";"900";"23";"16";"";"1";"9";"0";"0";"76";"0";"";"BSC6NSK";"27_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирск г., Фрунзе ул., дом 15,  ";"0";"0";"0";"55.0372";"82.9244";"0";"";"";"";"41129";"44657";"";"240";"65";"2";"45";"900";"23";"16";"";"1";"9";"0";"0";"13";"0";"";"BSC6NSK";"42_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Троллейная ул., дом 138,  ";"0";"0";"2";"54.9625";"82.8477";"0";"";"";"";"15401";"4129";"";"245";"64";"0";"43";"2100";"58";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC4NSK";"44407";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-11-27 02:32:42";"Россия, Алтайский край., Барнаул г., Юрина ул., дом 192,  ";"0";"0";"0";"53.37023";"83.69458";"0";"";"";"";"41134";"46356";"";"180";"65";"2";"43";"900";"30";"16";"";"1";"9";"0";"0";"2";"0";"";"BSC8BAR";"34_FB_8";"";"";"";"";""
"200";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Хакасия Респ., Абакан г., Торговая ул., д. 5А";"0";"0";"2";"53.7425";"91.434";"0";"";"";"";"44137";"64";"";"110";"63";"0";"43";"2100";"18";"18";"";"1";"7";"1";"40219";"0";"0";"";"RNC2ABN";"44795";"";"";"";"";""
"200";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Хакасия Респ., Абакан г., Торговая ул., д. 5А";"0";"0";"2";"53.7425";"91.434";"0";"";"";"";"44137";"64";"";"110";"63";"0";"43";"2100";"18";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC02KN";"44795";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Кулундинский р-н., Кулунда с., АМС ОАО МТС";"0";"0";"2";"52.5631";"78.9458";"0";"";"";"";"42001";"58354";"";"45";"63";"0";"43";"2100";"57";"18";"";"1";"7";"1";"622";"0";"0";"";"RNC6BAR";"46028";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, край. Красноярский, г. Ачинск, ул. Свердлова, дом 17,  , Здание Администрации";"0";"0";"2";"56.26927";"90.49596";"0";"";"";"";"44153";"11973";"";"270";"64";"2";"43";"2100";"50";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC4KRA";"42184";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, край. Красноярский, г. Ачинск, ул. Свердлова, дом 17,  , Здание Администрации";"0";"0";"2";"56.26927";"90.49596";"0";"";"";"";"44153";"11973";"";"270";"64";"0";"43";"2100";"50";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC04KY";"42184";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Татарск г., АМС ОАО МТС";"0";"0";"2";"55.2368";"75.9819";"0";"";"";"";"15402";"28051";"";"80";"63";"2";"43";"2100";"56";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"45486";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Троллейная ул., дом 15,  ";"0";"0";"2";"54.9894";"82.8592";"0";"";"";"";"15401";"4178";"";"110";"63";"0";"43";"2100";"51";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC4NSK";"44413";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Солонешенский р-н., Солонешное с., Телецентр";"0";"0";"2";"51.6605";"84.3292";"0";"";"";"";"46144";"8554";"";"50";"60";"1";"43";"2100";"21";"17";"";"1";"6";"1";"44607";"0";"0";"";"RNC5BAR";"42681";"";"";"";"";""
"208";"2021-10-28 02:23:45";"2021-11-04 02:26:29";"Россия, Алтай Респ., Турочакский р-н., Артыбаш с., АМС Вымпелком";"0";"0";"0";"51.7694";"87.20077";"0";"";"";"";"46136";"16216";"";"115";"65";"2";"41";"900";"67";"16";"";"1";"9";"0";"0";"10";"0";"";"BSC3GAL";"56_FB_8";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-11-27 02:32:42";"Россия, Алтайский край., Заринск г., Ленина ул., дом 26,  , крыша";"0";"0";"0";"53.7551";"84.9278";"0";"";"";"";"42001";"26155";"";"0";"65";"0";"42";"900";"13";"17";"";"1";"9";"0";"0";"65";"0";"";"BS10BAR";"52_FB_8";"";"";"";"";""
"202";"2021-12-26 02:24:46";"2022-01-16 02:24:35";"Россия, Алтайский край., Заринск г., Ленина ул., дом 26,  , крыша";"0";"0";"0";"53.7551";"84.9278";"0";"";"";"";"42001";"26155";"";"0";"65";"0";"";"900";"13";"17";"";"1";"9";"0";"0";"65";"0";"";"BSC10AT";"52_FB_8";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Барнаул г., 50 лет СССР ул., дом 20,  ";"0";"0";"2";"53.3467";"83.6802";"0";"";"";"";"41134";"7214";"";"60";"65";"0";"43";"2100";"43";"19";"";"1";"5";"1";"44605";"0";"0";"";"RNC4BAR";"44605";"";"";"";"";""
"200";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Хакасия Респ., Черногорск г., Угольная ул., дом 26,  ";"0";"0";"2";"53.82081";"91.23181";"0";"";"";"";"44137";"284";"";"100";"63";"0";"43";"2100";"30";"18";"";"1";"7";"1";"40219";"0";"0";"";"RNC2ABN";"44780";"";"";"";"";""
"200";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Хакасия Респ., Черногорск г., Угольная ул., дом 26,  ";"0";"0";"2";"53.82081";"91.23181";"0";"";"";"";"44137";"284";"";"100";"63";"0";"43";"2100";"30";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC02KN";"44780";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-11-27 02:32:42";"Россия, Алтайский край., Новоалтайск г., Хлебозаводская ул., дом 12,  , труба ЖЭУ-2";"0";"0";"0";"53.4162";"83.9314";"0";"";"";"";"42256";"56947";"";"300";"68";"1";"42";"900";"25";"16";"";"1";"11";"0";"0";"61";"0";"";"BSC8BAR";"54_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирский р-н., Тулинский п., Тимирязева ул., д. 3А";"0";"0";"2";"54.91027";"82.84444";"0";"";"";"";"41125";"28924";"";"90";"64";"0";"43";"2100";"28";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC4NSK";"41013";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Тогучинский р-н., Горный рп., МУП ""Горновский Дом Культуры""";"0";"0";"2";"55.1173";"83.884";"0";"";"";"";"41128";"28064";"";"60";"63";"3";"43";"2100";"25";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"46438";"";"";"";"";""
"200";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Хакасия Респ., Черногорск г., Бограда ул., дом 53,  ";"0";"0";"2";"53.8173";"91.2973";"0";"";"";"";"44137";"213";"";"325";"60";"2";"43";"2100";"37";"17";"";"1";"6";"1";"40219";"0";"0";"";"RNC2ABN";"44756";"";"";"";"";""
"200";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Хакасия Респ., Черногорск г., Бограда ул., дом 53,  ";"0";"0";"2";"53.8173";"91.2973";"0";"";"";"";"44137";"213";"";"325";"60";"0";"43";"2100";"37";"17";"";"1";"6";"1";"0";"0";"0";"";"RNC02KN";"44756";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Рыбинский р-н., Новая Солянка с.";"0";"0";"0";"56.007";"95.1989";"0";"";"";"";"41136";"21426";"";"120";"68";"2";"43";"900";"30";"17";"";"1";"9";"0";"0";"75";"0";"";"NO NAME";"24_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-01 02:26:52";"Россия, Красноярский край., Рыбинский р-н., Новая Солянка с.";"0";"0";"0";"56.007";"95.1989";"0";"";"";"";"41136";"21426";"";"120";"68";"2";"43";"900";"30";"17";"";"1";"9";"0";"0";"75";"0";"";"BSC08KY";"24_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Богучанский р-н., Шиверский п.";"0";"0";"0";"58.41919";"97.72044";"0";"";"";"";"41136";"21477";"";"260";"90";"2";"43";"900";"30";"17";"";"1";"7";"0";"0";"43";"0";"";"NO NAME";"36_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-17 02:25:39";"Россия, Красноярский край., Богучанский р-н., Шиверский п.";"0";"0";"0";"58.41919";"97.72044";"0";"";"";"";"41136";"21477";"";"260";"90";"2";"43";"900";"30";"17";"";"1";"7";"0";"0";"43";"0";"";"BSC08KY";"36_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Колыванский р-н., Колывань рп., Революционный пр-кт., дом 40, АМС ОАО МТС";"0";"0";"2";"55.3076";"82.7473";"0";"";"";"";"15402";"38794";"";"50";"60";"0";"43";"2100";"27";"17";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"42721";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Смоленский р-н., c. Верх-Обское, АМС ОАО ""Вымпелком""";"0";"0";"2";"52.41906";"85.0449";"0";"";"";"";"46147";"8268";"";"90";"63";"0";"43";"2100";"42";"18";"";"1";"7";"1";"44607";"0";"0";"";"RNC5BAR";"45634";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Тюленина ул., д. 12";"0";"0";"2";"55.10827";"82.94777";"0";"";"";"";"41130";"4629";"";"320";"64";"0";"43";"2100";"53";"17";"";"1";"8";"1";"0";"0";"0";"";"RNC4NSK";"44826";"";"";"";"";""
"200";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Хакасия Респ., Таштыпский р-н., Таштып с., Ленина ул., дом 37,  ";"0";"0";"2";"52.8024";"89.8873";"0";"";"";"";"41137";"454";"";"80";"64";"2";"43";"2100";"25";"18";"";"1";"6";"1";"40219";"0";"0";"";"RNC2ABN";"44774";"";"";"";"";""
"200";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Хакасия Респ., Таштыпский р-н., Таштып с., Ленина ул., дом 37,  ";"0";"0";"2";"52.8024";"89.8873";"0";"";"";"";"41137";"454";"";"80";"64";"0";"43";"2100";"25";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC02KN";"44774";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Татарск г., АМС ОАО МТС";"0";"0";"2";"55.2368";"75.9819";"0";"";"";"";"15402";"28053";"";"240";"63";"2";"43";"2100";"56";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"45486";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-11-27 02:32:42";"Россия, Алтайский край., Бийск г., Мерлина ул., д. 64";"0";"0";"0";"52.52954";"85.1575";"0";"";"";"";"46147";"26196";"";"270";"65";"0";"42";"900";"61";"17";"";"1";"9";"0";"0";"60";"0";"";"BSC9BAR";"40_FB_8";"";"";"";"";""
"202";"2021-12-25 02:27:53";"2022-01-16 02:24:35";"Россия, Алтайский край., Бийск г., Мерлина ул., д. 64";"0";"0";"0";"52.52954";"85.1575";"0";"";"";"";"46147";"26196";"";"270";"65";"0";"";"900";"61";"17";"";"1";"9";"0";"0";"60";"0";"";"BSC09AT";"40_FB_8";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Барнаул г., Юрина ул., д. 203";"0";"0";"2";"53.36532";"83.71489";"0";"";"";"";"41134";"7528";"";"200";"65";"0";"43";"2100";"17";"17";"";"1";"7";"1";"44605";"0";"0";"";"RNC4BAR";"45608";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Боготол г., Деповская ул., д. 39А";"0";"0";"0";"56.21567";"89.53883";"0";"";"";"";"44153";"31616";"";"180";"67";"2";"47";"900";"30";"16";"";"1";"9";"0";"0";"50";"0";"";"NO NAME";"33_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Гоголя ул., дом 36,  ";"0";"0";"2";"55.0427";"82.9341";"0";"";"";"";"41129";"28519";"";"240";"64";"0";"43";"2100";"43";"17";"";"1";"8";"1";"0";"0";"0";"";"RNC4NSK";"44459";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Ермаковский р-н., Жеблахты с., АМС Мегафон";"0";"0";"0";"53.3213";"92.1837";"0";"";"";"";"41147";"31756";"";"240";"67";"2";"47";"900";"68";"16";"";"1";"9";"0";"0";"2";"0";"";"NO NAME";"36_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-17 02:25:39";"Россия, Красноярский край., Ермаковский р-н., Жеблахты с., АМС Мегафон";"0";"0";"0";"53.3213";"92.1837";"0";"";"";"";"41147";"31756";"";"240";"67";"2";"47";"900";"68";"16";"";"1";"9";"0";"0";"2";"0";"";"BSC08KY";"36_FB_8";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Барнаул г., Школьная ул., д. 30А";"0";"0";"2";"53.2497";"83.6575";"0";"";"";"";"42256";"58244";"";"100";"64";"0";"43";"2100";"47";"16";"";"1";"8";"1";"44605";"0";"0";"";"RNC4BAR";"45611";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-11-04 02:26:29";"Россия, Новосибирская обл., Новосибирск г., Сакко и Ванцетти ул., дом 108,  , ГСК ""Октябрь""";"0";"0";"0";"55.0232";"82.9513";"0";"";"";"";"41129";"10737";"";"240";"68";"0";"45";"900";"26";"14";"";"1";"16";"0";"0";"45";"0";"";"BSC6NSK";"26_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирск г., Сакко и Ванцетти ул., дом 108,  , ГСК ""Октябрь""";"0";"0";"0";"55.0232";"82.9513";"0";"";"";"";"41129";"10737";"";"240";"68";"0";"45";"900";"26";"14";"";"1";"16";"0";"0";"34";"0";"";"BSC6NSK";"26_FB_8";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Ачинск г., 3-й мкр., дом 26,  ";"0";"0";"2";"56.2577";"90.4993";"0";"";"";"";"44153";"1022";"";"160";"64";"0";"39";"2100";"31";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC4KRA";"44157";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Ачинск г., 3-й мкр., дом 26,  ";"0";"0";"2";"56.2577";"90.4993";"0";"";"";"";"44153";"1022";"";"160";"64";"0";"39";"2100";"31";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC04KY";"44157";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Барнаул г., Власихинская ул., д. 51б, гараж";"0";"0";"2";"53.33108";"83.726";"0";"";"";"";"41134";"58789";"";"300";"65";"0";"43";"2100";"15";"17";"";"1";"7";"1";"44605";"0";"0";"";"RNC4BAR";"45609";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Здвинский р-н., Нижний Чулым с., АМС ОАО Вымпелком";"0";"0";"2";"54.6094";"78.955";"0";"";"";"";"41141";"13029";"";"255";"67";"0";"43";"2100";"75";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"46472";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Убинский р-н., Убинское с., ПРРС № 08661, СФ ОАО ""Ростелеком"" (ТЦМС-8)";"0";"0";"2";"55.3094";"79.6964";"0";"";"";"";"15402";"5819";"";"330";"67";"0";"43";"2100";"41";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"44448";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Барнаул г., Георгия Исакова ул., д. 116Б";"0";"0";"2";"53.35751";"83.73187";"0";"";"";"";"41134";"58059";"";"260";"65";"2";"43";"2100";"28";"17";"";"1";"6";"1";"44605";"0";"0";"";"RNC4BAR";"45698";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Станционная ул., дом 4,  ";"0";"0";"2";"55.0044";"82.8717";"0";"";"";"";"15401";"4694";"";"0";"64";"0";"43";"2100";"37";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC4NSK";"44835";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Коченевский р-н., Поваренка с., АМС ОАО ""Вымпелком""";"0";"0";"0";"54.8134";"82.1073";"0";"";"";"";"41141";"34457";"";"255";"90";"0";"41";"900";"73";"17";"";"1";"";"0";"0";"73";"0";"";"BSC7NSK";"42_FB_8";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Целинный р-н., Целинное с., АМС РТРС";"0";"0";"2";"53.0694";"85.6838";"0";"";"";"";"46001";"8779";"";"305";"63";"5";"43";"2100";"36";"18";"";"1";"7";"1";"44607";"0";"0";"";"RNC5BAR";"45636";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Алтайский р-н., Нижнекаменка с., АМС ОАО Вымпелком";"0";"0";"2";"52.049";"85.3627";"0";"";"";"";"46144";"18904";"";"10";"63";"0";"43";"2100";"70";"18";"";"1";"7";"1";"44607";"0";"0";"";"RNC5BAR";"42667";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Барнаул г., Малахова ул., дом 62";"0";"0";"2";"53.36617";"83.70344";"0";"";"";"";"41134";"58374";"";"80";"64";"0";"40";"2100";"8";"16";"";"1";"8";"1";"44605";"0";"0";"";"RNC4BAR";"43044";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Назарово г., Арбузова ул., дом 110,  ";"0";"0";"0";"56.01052";"90.41751";"0";"";"";"";"44153";"61862";"";"130";"65";"0";"45";"1800";"24";"17";"";"1";"10";"0";"0";"1";"0";"";"NO NAME";"613_FB_3";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-23 02:24:12";"Россия, Красноярский край., Назарово г., Арбузова ул., дом 110,  ";"0";"0";"0";"56.01052";"90.41751";"0";"";"";"";"44153";"61862";"";"130";"65";"0";"45";"1800";"24";"17";"";"1";"10";"0";"0";"1";"0";"";"BSC08KY";"613_FB_3";"";"";"";"";""
"200";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Хакасия Респ., Таштыпский р-н., Таштып с., Ленина ул., дом 37,  ";"0";"0";"2";"52.8024";"89.8873";"0";"";"";"";"41137";"458";"";"150";"64";"2";"43";"2100";"25";"18";"";"1";"6";"1";"40219";"0";"0";"";"RNC2ABN";"44774";"";"";"";"";""
"200";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Хакасия Респ., Таштыпский р-н., Таштып с., Ленина ул., дом 37,  ";"0";"0";"2";"52.8024";"89.8873";"0";"";"";"";"41137";"458";"";"150";"64";"0";"43";"2100";"25";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC02KN";"44774";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Назарово г., Арбузова ул., дом 110,  ";"0";"0";"0";"56.01052";"90.41751";"0";"";"";"";"44153";"61866";"";"130";"67";"2";"47";"900";"24";"16";"";"1";"9";"0";"0";"67";"0";"";"NO NAME";"31_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Козульский р-н., Жуковка с., АМС ОАО ВымпелКом";"0";"0";"0";"56.09028";"91.72194";"0";"";"";"";"44153";"61886";"";"200";"90";"2";"47";"900";"71";"17";"";"1";"7";"0";"0";"43";"0";"";"NO NAME";"28_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-17 02:25:39";"Россия, Красноярский край., Козульский р-н., Жуковка с., АМС ОАО ВымпелКом";"0";"0";"0";"56.09028";"91.72194";"0";"";"";"";"44153";"61886";"";"200";"90";"2";"47";"900";"71";"17";"";"1";"7";"0";"0";"43";"0";"";"BSC08KY";"28_FB_8";"";"";"";"";""
