"Оператор (филиал)";"Время начала действия базовой станции";"Время конца действия базовой станции";"Адрес расположения (неструктурированный)";"Идентификаторы сектора";"Параметры антенной системы";"Тип сети";"Координаты - широта";"Координаты - долгота";"Координаты - тип проекции";"Тип местности";"Ид.БС";"Ид.сектора";"LAC";"CELL (сектор)";"Телеф. ид. соты";"Азимут, гр.";"Ширина растра, гр.";"Угол наклона";"Мощность, Вт";"Частота излучения";"Высота подвеса, м";"Коэффициент усиления(Дб)";"Поляризация";"Тип расположения БС";"Ширина диаграммы по вертикали (в градусах)";"Поколение";"Номер контроллера БС";"Код БС (BCC + NCC)";"Тип БС соты";"Класс излучения";"Наименование БС";"Десятичный номер канала";"Нижняя частота";"Верхняя частота";"Уровень боковых лепестков";"CELL (WiFi/WiMax)";"MAC-адреса сектора"
"39";"2022-09-27 00:00:00";"2044-01-01 00:00:00";"Россия, г. Москва, ул. Братиславская, д. 4Б";"0";"0";"0";"55.66494";"37.75052";"0";"";"";"";"17750";"3502594";"";"230";"61";"0";"40";"2600";"11";"18";"45";"1";"5";"2";"";"";"0";"";"BTS_77_16128_DLN18L26L26T";"";"";"";"";"";""
"39";"2022-09-26 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Московская, г. Ступино, д Полушкино, тер. СНТ Учитель,   в районе д. 10, ОДН";"0";"0";"0";"55.14415";"37.74902";"0";"";"";"";"19234";"1007573";"";"340";"65";"2";"2";"1800";"32";"18";"45";"1";"6";"2";"";"";"0";"";"BTS_77_11304_DLN18L26";"";"";"";"";"";""
"39";"2022-09-26 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Московская, г. Ступино, д Полушкино, тер. СНТ Учитель,   в районе д. 10, ОДН";"0";"0";"0";"55.14415";"37.74902";"0";"";"";"";"19234";"1007571";"";"130";"65";"2";"2";"1800";"32";"18";"45";"1";"6";"2";"";"";"0";"";"BTS_77_11304_DLN18L26";"";"";"";"";"";""
"39";"2022-09-24 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Московская, г. Красногорск,   Истринское лесничество, Опалиховское лесничество, Опалиховское участковое лесничество, кв-л 58 часть выдела 17, ОДН";"0";"0";"0";"55.7679";"37.19629";"0";"";"";"";"15037";"1256717";"";"340";"66";"6";"40";"1800";"36";"17";"45";"1";"7";"2";"";"";"0";"";"BTS_77_18109_DLN18";"";"";"";"";"";""
"39";"2022-09-22 00:00:00";"2044-01-01 00:00:00";"Россия, г. Москва, метро станция """"Красные ворота"""",   Метрополитен";"0";"0";"0";"55.76888";"37.64849";"0";"";"";"";"5082";"25608272";"";"0";"75";"0";"40";"2100";"";"8";"";"2";"65";"2";"";"";"1";"";"";"";"";"";"";"";""
"39";"2022-07-20 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Зольная, д. 15/стр. 1";"0";"0";"0";"59.9184";"30.42803";"0";"";"";"";"223";"65524";"";"0";"69";"0";"20";"1800";"3";"8";"45";"0";"68";"0";"BSC_78_52";"63";"1";"";"BTS_78_04504_DLN";"668";"";"";"";"";""
"39";"2022-07-12 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Малая Бухарестская, соор. 12/1,   опора труб газовой котельной";"0";"0";"0";"59.84647";"30.41992";"0";"";"";"";"311";"44448";"";"160";"66";"12";"20";"2100";"33";"17";"45";"1";"7";"1";"RNC_78_25";"";"0";"";"BTS_78_04444_ULN";"";"";"";"";"";""
"39";"2022-07-12 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Кузнецовская, д. 52/к.3/литера А";"0";"0";"0";"59.87214";"30.34022";"0";"";"";"";"204";"33367";"";"120";"62";"2";"20";"2100";"18";"16";"45";"1";"7";"1";"RNC_78_25";"";"0";"";"BTS_78_03336_ULTN";"";"";"";"";"";""
"39";"2022-07-11 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Новобелицкая, д. 6/к.1/литера А";"0";"0";"0";"59.84144";"30.15244";"0";"";"";"";"17823";"56279557";"";"280";"69";"9";"39";"1800";"35";"16";"45";"1";"8";"2";"";"";"0";"";"BTS_78_05003_DULN";"";"";"";"";"";""
"39";"2022-07-09 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Ленинградская, р-н Всеволожский, тер Соржа-Старая производственно-складская зона,   1-й проезд, строение 15/16";"0";"0";"0";"59.9182";"30.60775";"0";"";"";"";"232";"44986";"";"0";"0";"0";"20";"1800";"4";"5";"";"0";"55";"0";"BSC_78_57";"70";"1";"";"BTS_78_04498_DLN";"672";"";"";"";"";""
"39";"2022-07-08 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Подводника Кузьмина,   0.03 км северо-восточнее дома 5 литера А, ОДН";"0";"0";"0";"59.84608";"30.25969";"0";"";"";"";"1400";"31097";"";"35";"62";"3";"20";"2100";"23";"16";"45";"1";"7";"1";"RNC_78_27";"";"0";"";"BTS_78_03109_ULTN";"";"";"";"";"";""
"39";"2022-07-06 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Червонного Казачества,   0.05 км юго-западнее дома 28 литера А, столб";"0";"0";"0";"59.86455";"30.27328";"0";"";"";"";"19338";"56281033";"";"5";"69";"7";"3";"1800";"26";"16";"45";"1";"8";"2";"";"";"0";"";"BTS_78_04482_GULTN";"";"";"";"";"";""
"39";"2022-07-06 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Червонного Казачества,   0.05 км юго-западнее дома 28 литера А, столб";"0";"0";"0";"59.86455";"30.27328";"0";"";"";"";"17838";"56280836";"";"100";"69";"7";"40";"1800";"26";"16";"45";"1";"8";"2";"";"";"0";"";"BTS_78_04482_GULTN";"";"";"";"";"";""
"39";"2022-07-06 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, пр-т Вознесенский, д. 44-46/литера А";"0";"0";"0";"59.92061";"30.30817";"0";"";"";"";"220";"35754";"";"90";"67";"6";"20";"1800";"24";"17";"45";"1";"8";"0";"BSC_78_52";"61";"0";"";"BTS_78_03575_DLTN";"661";"";"";"";"";""
"39";"2022-07-04 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Ленинградская, р-н Всеволожский, тер Соржа-Старая производственно-складская зона,   1-й проезд, строение 15/16";"0";"0";"0";"59.9182";"30.60775";"0";"";"";"";"17836";"56281349";"";"0";"0";"0";"40";"1800";"4";"5";"";"0";"55";"2";"";"";"1";"";"BTS_78_04498_DLN";"";"";"";"";"";""
"39";"2022-07-02 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Будапештская, д. 3/литера А";"0";"0";"0";"59.87403";"30.36244";"0";"";"";"";"19342";"51258829";"";"320";"67";"14";"1";"1800";"58";"17";"45";"1";"8";"2";"";"";"0";"";"BTS_78_0229_GDULTN";"";"";"";"";"";""
"39";"2022-07-01 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, пр-т Солидарности, д. 4/стр. литер А";"0";"0";"0";"59.92676";"30.49019";"0";"";"";"";"19351";"51260874";"";"180";"67";"15";"1";"1800";"39";"17";"45";"1";"8";"2";"";"";"0";"";"BTS_78_0237_GDULTN";"";"";"";"";"";""
"39";"2022-07-01 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, г. Кронштадт, ш. Кронштадтское, д. 33/литера А,   столб";"0";"0";"0";"60.02246";"29.6949";"0";"";"";"";"224";"42515";"";"200";"63";"3";"20";"1800";"29";"17";"45";"1";"6";"0";"BSC_78_56";"40";"0";"";"BTS_78_04251_DULN";"658";"";"";"";"";""
"39";"2022-07-01 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, пр-т Российский, д. 6/стр. 1";"0";"0";"0";"59.92334";"30.46922";"0";"";"";"";"19351";"51811533";"";"0";"0";"0";"2";"1800";"3";"3";"";"0";"55";"2";"";"";"1";"";"BTS_78_02388_DULTN";"";"";"";"";"";""
"39";"2022-06-30 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Метростроевцев,   0.04 км северо-восточнее дома 22 литера А, ОДН";"0";"0";"0";"59.90286";"30.29014";"0";"";"";"";"19347";"56304843";"";"270";"63";"2";"3";"1800";"26";"16";"45";"1";"8";"2";"";"";"0";"";"BTS_78_03891_LTN";"";"";"";"";"";""
"39";"2022-06-30 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Метростроевцев,   0.04 км северо-восточнее дома 22 литера А, ОДН";"0";"0";"0";"59.90286";"30.29014";"0";"";"";"";"17847";"56304662";"";"270";"61";"2";"10";"2600";"26";"17";"45";"1";"6";"2";"";"";"0";"";"BTS_78_03891_LTN";"";"";"";"";"";""
"39";"2022-06-30 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Метростроевцев,   0.04 км северо-восточнее дома 22 литера А, ОДН";"0";"0";"0";"59.90286";"30.29014";"0";"";"";"";"17847";"56304661";"";"130";"61";"2";"10";"2600";"26";"17";"45";"1";"6";"2";"";"";"0";"";"BTS_78_03891_LTN";"";"";"";"";"";""
"39";"2022-06-30 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Метростроевцев,   0.04 км северо-восточнее дома 22 литера А, ОДН";"0";"0";"0";"59.90286";"30.29014";"0";"";"";"";"17847";"56304642";"";"270";"61";"2";"20";"2600";"26";"17";"45";"1";"6";"2";"";"";"0";"";"BTS_78_03891_LTN";"";"";"";"";"";""
"39";"2022-06-29 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Ленинградская, р-н Гатчинский, д Романовка,   башня";"0";"0";"0";"59.61341";"30.19535";"0";"";"";"";"17866";"47483671";"";"95";"62";"6";"20";"2100";"47";"17";"45";"1";"7";"2";"";"";"0";"";"BTS_78_03483_DLTN";"";"";"";"";"";""
"39";"2022-06-28 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, г. Сестрорецк, ул. Мосина,   0.02 км севернее дома 6 литера А, столб";"0";"0";"0";"60.09236";"29.96584";"0";"";"";"";"236";"39779";"";"330";"62";"5";"20";"2100";"11";"16";"45";"1";"7";"1";"RNC_78_24";"";"0";"";"BTS_78_03977_ULTN";"";"";"";"";"";""
"39";"2022-06-27 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Ленинградская, р-н Ломоносовский, д Иннолово, ул. Комсомольская,   столб мелаллический";"0";"0";"0";"59.78039";"29.97414";"0";"";"";"";"233";"31765";"";"190";"63";"2";"20";"1800";"26";"17";"45";"1";"6";"0";"BSC_78_56";"45";"0";"";"BTS_78_03176_DULN";"655";"";"";"";"";""
"39";"2022-06-27 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Ленинградская, р-н Лодейнопольский, г. Лодейное Поле, ул. Рабоче-Крестьянская, д. 63,   башня";"0";"0";"0";"60.71786";"33.55931";"0";"";"";"";"109";"42045";"";"275";"63";"3";"20";"1800";"44";"17";"45";"1";"6";"0";"BSC_78_57";"57";"0";"";"BTS_78_04204_DLN";"657";"";"";"";"";""
"39";"2022-06-27 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Ленинградская, р-н Гатчинский,   вблизи Новый Свет п, Киевское шоссе, 43 км., 0,1 км восточнее уч. № 4, ОДН";"0";"0";"0";"59.57247";"30.17313";"0";"";"";"";"333";"32174";"";"90";"65";"3";"20";"1800";"39";"17";"45";"1";"7";"0";"BSC_78_56";"6";"0";"";"BTS_78_03217_DULN";"651";"";"";"";"";""
"39";"2022-06-27 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Ленинградская, р-н Выборгский, г. Каменногорск, ш. Ленинградское,   0,11 км западнее пересечения с Спортивная ул, ОДН";"0";"0";"0";"60.94766";"29.13132";"0";"";"";"";"328";"42326";"";"350";"63";"3";"20";"1800";"26";"16";"45";"1";"8";"0";"BSC_78_53";"60";"0";"";"BTS_78_04232_DLN";"655";"";"";"";"";""
"39";"2022-06-27 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Ленинградская, р-н Выборгский, г. Каменногорск, ш. Ленинградское,   0,11 км западнее пересечения с Спортивная ул, ОДН";"0";"0";"0";"60.94766";"29.13132";"0";"";"";"";"328";"42324";"";"100";"63";"3";"20";"1800";"26";"16";"45";"1";"8";"0";"BSC_78_53";"47";"0";"";"BTS_78_04232_DLN";"651";"";"";"";"";""
"39";"2022-06-27 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Ленинградская, р-н Выборгский, г. Выборг,   Юго-Восточная промзона, дымовая труба";"0";"0";"0";"60.6999";"28.8087";"0";"";"";"";"328";"32094";"";"130";"69";"2";"20";"1800";"55";"17";"45";"1";"6";"0";"BSC_78_53";"63";"0";"";"BTS_78_03209_DULTN";"651";"";"";"";"";""
"39";"2022-06-27 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Ленинградская, р-н Выборгский,   0.04 км юго-западнее Лебяжье п, (Рощинское лесничество, Победовское участковое лесничество, квартал 149, выдел 13), башня";"0";"0";"0";"60.30415";"29.52165";"0";"";"";"";"317";"64883";"";"55";"66";"2";"20";"1800";"48";"17";"45";"1";"7";"0";"BSC_78_53";"70";"0";"";"BTS_78_01817_DULN";"653";"";"";"";"";""
"39";"2022-06-27 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, г. Сестрорецк, ул. Мосина,   0.02 км севернее дома 6 литера А, столб";"0";"0";"0";"60.09236";"29.96584";"0";"";"";"";"19364";"56282569";"";"145";"63";"5";"3";"1800";"11";"16";"45";"1";"8";"2";"";"";"0";"";"BTS_78_03977_ULTN";"";"";"";"";"";""
"39";"2022-06-27 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, г. Сестрорецк, ул. Мосина,   0.02 км севернее дома 6 литера А, столб";"0";"0";"0";"60.09236";"29.96584";"0";"";"";"";"17864";"56282392";"";"235";"62";"5";"20";"2100";"11";"16";"45";"1";"7";"2";"";"";"0";"";"BTS_78_03977_ULTN";"";"";"";"";"";""
"39";"2022-06-24 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Ленинградская, р-н Лодейнопольский, г. Лодейное Поле, ш. Ленинградское,   0.08 км южнее дома 65, ОДН";"0";"0";"0";"60.7303";"33.49506";"0";"";"";"";"109";"64923";"";"245";"69";"2";"20";"1800";"27";"16";"45";"1";"8";"0";"BSC_78_57";"65";"0";"";"BTS_78_03407_DLN";"653";"";"";"";"";""
"39";"2022-07-26 00:00:00";"2044-01-01 00:00:00";"Россия, обл. Ленинградская, р-н Тосненский, г. Тосно, ул. М.Горького,   0.05 км западнее дома 9, ОДН";"0";"0";"0";"59.54029";"30.86803";"0";"";"";"";"17810";"47523608";"";"130";"65";"3";"29";"2100";"38";"17";"45";"1";"7";"2";"";"";"0";"";"BTS_78_03639_LTN";"";"";"";"";"";""
"39";"2022-07-25 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ш. Выборгское,   0.05 км юго-западнее дома 17 корпус 1 литера А, ОДН";"0";"0";"0";"60.05331";"30.30996";"0";"";"";"";"19365";"56278986";"";"165";"63";"6";"3";"1800";"26";"16";"45";"1";"8";"2";"";"";"0";"";"BTS_78_03459_LTN";"";"";"";"";"";""
"39";"2022-07-25 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ш. Выборгское,   0.05 км юго-западнее дома 17 корпус 1 литера А, ОДН";"0";"0";"0";"60.05331";"30.30996";"0";"";"";"";"17865";"56278805";"";"165";"61";"6";"10";"2600";"26";"17";"45";"1";"6";"2";"";"";"0";"";"BTS_78_03459_LTN";"";"";"";"";"";""
"39";"2022-07-25 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ш. Выборгское,   0.05 км юго-западнее дома 17 корпус 1 литера А, ОДН";"0";"0";"0";"60.05331";"30.30996";"0";"";"";"";"17865";"56278789";"";"345";"63";"6";"40";"1800";"26";"16";"45";"1";"8";"2";"";"";"0";"";"BTS_78_03459_LTN";"";"";"";"";"";""
"39";"2022-07-25 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ш. Выборгское,   0.05 км юго-западнее дома 17 корпус 1 литера А, ОДН";"0";"0";"0";"60.05331";"30.30996";"0";"";"";"";"17865";"56278785";"";"165";"61";"6";"20";"2600";"26";"17";"45";"1";"6";"2";"";"";"0";"";"BTS_78_03459_LTN";"";"";"";"";"";""
"39";"2022-07-25 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ш. Выборгское,   0.05 км юго-западнее дома 17 корпус 1 литера А, ОДН";"0";"0";"0";"60.05331";"30.30996";"0";"";"";"";"17865";"56278784";"";"75";"61";"6";"20";"2600";"26";"17";"45";"1";"6";"2";"";"";"0";"";"BTS_78_03459_LTN";"";"";"";"";"";""
"39";"2022-07-25 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Уточкина, д. 4/к.1/литера А";"0";"0";"0";"60.01072";"30.26132";"0";"";"";"";"19307";"56275146";"";"150";"63";"2";"3";"1800";"11";"16";"45";"1";"8";"2";"";"";"0";"";"BTS_78_04142_LTN";"";"";"";"";"";""
"39";"2022-07-25 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Уточкина, д. 4/к.1/литера А";"0";"0";"0";"60.01072";"30.26132";"0";"";"";"";"17807";"56274966";"";"285";"61";"2";"10";"2600";"11";"17";"45";"1";"6";"2";"";"";"0";"";"BTS_78_04142_LTN";"";"";"";"";"";""
"39";"2022-07-25 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, ул. Уточкина, д. 4/к.1/литера А";"0";"0";"0";"60.01072";"30.26132";"0";"";"";"";"17807";"56274945";"";"150";"61";"2";"20";"2600";"11";"17";"45";"1";"6";"2";"";"";"0";"";"BTS_78_04142_LTN";"";"";"";"";"";""
"39";"2022-07-25 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, пр-т Дальневосточный,   0.07 км юго-восточнее дома 9 корпус 1 литера А, cтолб ООО """"Линк Девелопмент""""";"0";"0";"0";"59.9119";"30.43939";"0";"";"";"";"19351";"56286665";"";"90";"63";"7";"3";"1800";"26";"16";"45";"1";"8";"2";"";"";"0";"";"BTS_78_04102_LTN";"";"";"";"";"";""
"39";"2022-07-25 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, пр-т Дальневосточный,   0.07 км юго-восточнее дома 9 корпус 1 литера А, cтолб ООО """"Линк Девелопмент""""";"0";"0";"0";"59.9119";"30.43939";"0";"";"";"";"17851";"56286486";"";"350";"61";"7";"20";"2600";"26";"17";"45";"1";"6";"2";"";"";"0";"";"BTS_78_04102_LTN";"";"";"";"";"";""
"39";"2022-07-25 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, пр-т Дальневосточный,   0.07 км юго-восточнее дома 9 корпус 1 литера А, cтолб ООО """"Линк Девелопмент""""";"0";"0";"0";"59.9119";"30.43939";"0";"";"";"";"17851";"56286469";"";"350";"63";"7";"37";"1800";"26";"16";"45";"1";"8";"2";"";"";"0";"";"BTS_78_04102_LTN";"";"";"";"";"";""
"39";"2022-07-22 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, пр-т Ударников, д. 49/к.1/литера А";"0";"0";"0";"59.95565";"30.49094";"0";"";"";"";"17835";"51660052";"";"125";"58";"7";"20";"2600";"44";"17";"45";"1";"5";"2";"";"";"0";"";"BTS_78_1797_GDULTN";"";"";"";"";"";""
"39";"2022-07-22 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, пр-т Ударников, д. 49/к.1/литера А";"0";"0";"0";"59.95565";"30.49094";"0";"";"";"";"17835";"51660033";"";"220";"58";"6";"";"2600";"43";"17";"45";"1";"5";"2";"";"";"0";"";"BTS_78_1797_GDULTN";"";"";"";"";"";""
"39";"2022-07-22 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, пр-т Ударников, д. 49/к.1/литера А";"0";"0";"0";"59.95565";"30.49094";"0";"";"";"";"250";"65355";"";"335";"66";"7";"20";"900";"48";"14";"45";"1";"12";"0";"BSC_78_52";"21";"0";"";"BTS_78_1797_GDULTN";"62";"";"";"";"";""
"39";"2022-07-22 00:00:00";"2044-01-01 00:00:00";"Россия, г. Санкт-Петербург, пр-т Ударников, д. 49/к.1/литера А";"0";"0";"0";"59.95565";"30.49094";"0";"";"";"";"250";"65283";"";"225";"66";"6";"20";"900";"45";"14";"45";"1";"12";"0";"BSC_78_52";"32";"0";"";"BTS_78_1797_GDULTN";"64";"";"";"";"";""
